Order	,	Name	,	Latitude	,	Longitude	,	Date	,	Time
2119	,	User 4	,	39.926054	,	116.335861	,	2008-11-10	,	12:04:39
2120	,	User 4	,	39.926089	,	116.335932	,	2008-11-10	,	12:04:44
2121	,	User 4	,	39.926107	,	116.336019	,	2008-11-10	,	12:04:49
2122	,	User 4	,	39.92613	,	116.336077	,	2008-11-10	,	12:04:54
2123	,	User 4	,	39.926186	,	116.336143	,	2008-11-10	,	12:04:59
2124	,	User 4	,	39.926213	,	116.336227	,	2008-11-10	,	12:05:04
2125	,	User 4	,	39.926237	,	116.336281	,	2008-11-10	,	12:05:09
2126	,	User 4	,	39.926274	,	116.336309	,	2008-11-10	,	12:05:14
2127	,	User 4	,	39.926227	,	116.33628	,	2008-11-10	,	12:05:19
2128	,	User 4	,	39.926204	,	116.336226	,	2008-11-10	,	12:05:24
2129	,	User 4	,	39.926159	,	116.336197	,	2008-11-10	,	12:05:29
2130	,	User 4	,	39.926126	,	116.336178	,	2008-11-10	,	12:05:34
2131	,	User 4	,	39.9261	,	116.336247	,	2008-11-10	,	12:05:39
2132	,	User 4	,	39.926054	,	116.336351	,	2008-11-10	,	12:05:44
2133	,	User 4	,	39.926053	,	116.336441	,	2008-11-10	,	12:05:49
2134	,	User 4	,	39.926063	,	116.336489	,	2008-11-10	,	12:05:54
2135	,	User 4	,	39.926049	,	116.336638	,	2008-11-10	,	12:05:59
2136	,	User 4	,	39.926076	,	116.336967	,	2008-11-10	,	12:15:34
2137	,	User 4	,	39.926077	,	116.336988	,	2008-11-10	,	12:15:39
2138	,	User 4	,	39.926064	,	116.337006	,	2008-11-10	,	12:15:44
2139	,	User 4	,	39.926093	,	116.336973	,	2008-11-10	,	12:15:49
2140	,	User 4	,	39.92609	,	116.336982	,	2008-11-10	,	12:15:54
2141	,	User 4	,	39.926089	,	116.336952	,	2008-11-10	,	12:15:59
2142	,	User 4	,	39.926088	,	116.336957	,	2008-11-10	,	12:16:04
2143	,	User 4	,	39.926088	,	116.336957	,	2008-11-10	,	12:16:07
2144	,	User 4	,	39.926087	,	116.336964	,	2008-11-10	,	12:16:09
2145	,	User 4	,	39.926085	,	116.336974	,	2008-11-10	,	12:16:14
2146	,	User 4	,	39.926083	,	116.336988	,	2008-11-10	,	12:16:19
2147	,	User 4	,	39.926082	,	116.336994	,	2008-11-10	,	12:16:24
2148	,	User 4	,	39.926082	,	116.337001	,	2008-11-10	,	12:16:29
2149	,	User 4	,	39.926083	,	116.337009	,	2008-11-10	,	12:16:34
2150	,	User 4	,	39.926083	,	116.337009	,	2008-11-10	,	12:16:37
2151	,	User 4	,	39.926084	,	116.337008	,	2008-11-10	,	12:16:39
2152	,	User 4	,	39.926097	,	116.336979	,	2008-11-10	,	12:16:44
2153	,	User 4	,	39.926115	,	116.3369	,	2008-11-10	,	12:16:49
2154	,	User 4	,	39.926114	,	116.336844	,	2008-11-10	,	12:16:54
2155	,	User 4	,	39.926114	,	116.336844	,	2008-11-10	,	12:16:57
2156	,	User 4	,	39.926118	,	116.33684	,	2008-11-10	,	12:16:59
2157	,	User 4	,	39.926117	,	116.336858	,	2008-11-10	,	12:17:04
2158	,	User 4	,	39.926117	,	116.336855	,	2008-11-10	,	12:17:09
2159	,	User 4	,	39.926117	,	116.336855	,	2008-11-10	,	12:17:12
2160	,	User 4	,	39.926117	,	116.33686	,	2008-11-10	,	12:17:14
2161	,	User 4	,	39.926115	,	116.336874	,	2008-11-10	,	12:17:19
2162	,	User 4	,	39.926095	,	116.336899	,	2008-11-10	,	12:17:24
2163	,	User 4	,	39.9261	,	116.336925	,	2008-11-10	,	12:17:29
2164	,	User 4	,	39.9261	,	116.336925	,	2008-11-10	,	12:17:32
2165	,	User 4	,	39.926108	,	116.336931	,	2008-11-10	,	12:17:34
2166	,	User 4	,	39.926109	,	116.336909	,	2008-11-10	,	12:17:39
2167	,	User 4	,	39.926109	,	116.336909	,	2008-11-10	,	12:17:42
2168	,	User 4	,	39.926107	,	116.336909	,	2008-11-10	,	12:17:44
2169	,	User 4	,	39.92608	,	116.336978	,	2008-11-10	,	12:17:49
2170	,	User 4	,	39.926092	,	116.33705	,	2008-11-10	,	12:17:54
2171	,	User 4	,	39.926092	,	116.33705	,	2008-11-10	,	12:17:57
2172	,	User 4	,	39.92609	,	116.337043	,	2008-11-10	,	12:17:59
2173	,	User 4	,	39.926062	,	116.337035	,	2008-11-10	,	12:18:04
2174	,	User 4	,	39.926062	,	116.337035	,	2008-11-10	,	12:18:09
2175	,	User 4	,	39.926062	,	116.337035	,	2008-11-10	,	12:18:12
2176	,	User 4	,	39.926063	,	116.337033	,	2008-11-10	,	12:18:14
2177	,	User 4	,	39.926064	,	116.337022	,	2008-11-10	,	12:18:19
2178	,	User 4	,	39.926065	,	116.337016	,	2008-11-10	,	12:18:24
2179	,	User 4	,	39.926066	,	116.337015	,	2008-11-10	,	12:18:29
2180	,	User 4	,	39.926066	,	116.337018	,	2008-11-10	,	12:18:34
2181	,	User 4	,	39.926066	,	116.337025	,	2008-11-10	,	12:18:39
2182	,	User 4	,	39.926066	,	116.337026	,	2008-11-10	,	12:18:44
2183	,	User 4	,	39.926066	,	116.337026	,	2008-11-10	,	12:18:47
2184	,	User 4	,	39.926065	,	116.337026	,	2008-11-10	,	12:18:49
2185	,	User 4	,	39.926065	,	116.337035	,	2008-11-10	,	12:18:54
2186	,	User 4	,	39.926065	,	116.337035	,	2008-11-10	,	12:18:57
2187	,	User 4	,	39.92606	,	116.337034	,	2008-11-10	,	12:18:59
2188	,	User 4	,	39.92605	,	116.337004	,	2008-11-10	,	12:19:04
2189	,	User 4	,	39.926054	,	116.336978	,	2008-11-10	,	12:19:09
2190	,	User 4	,	39.926046	,	116.336955	,	2008-11-10	,	12:19:14
2191	,	User 4	,	39.926051	,	116.336935	,	2008-11-10	,	12:19:19
2192	,	User 4	,	39.926051	,	116.336923	,	2008-11-10	,	12:19:24
2193	,	User 4	,	39.926071	,	116.336936	,	2008-11-10	,	12:19:29
2194	,	User 4	,	39.926078	,	116.336973	,	2008-11-10	,	12:19:34
2195	,	User 4	,	39.926079	,	116.336998	,	2008-11-10	,	12:19:39
2196	,	User 4	,	39.92609	,	116.337033	,	2008-11-10	,	12:19:44
2197	,	User 4	,	39.926086	,	116.337052	,	2008-11-10	,	12:19:49
2198	,	User 4	,	39.926086	,	116.337054	,	2008-11-10	,	12:19:54
2199	,	User 4	,	39.926086	,	116.337054	,	2008-11-10	,	12:19:57
2200	,	User 4	,	39.926087	,	116.337046	,	2008-11-10	,	12:19:59
2201	,	User 4	,	39.926074	,	116.33703	,	2008-11-10	,	12:20:04
2202	,	User 4	,	39.926069	,	116.337057	,	2008-11-10	,	12:20:09
2203	,	User 4	,	39.92607	,	116.337054	,	2008-11-10	,	12:20:14
2204	,	User 4	,	39.92607	,	116.337054	,	2008-11-10	,	12:20:17
2205	,	User 4	,	39.926069	,	116.337059	,	2008-11-10	,	12:20:19
2206	,	User 4	,	39.926068	,	116.337072	,	2008-11-10	,	12:20:24
2207	,	User 4	,	39.926068	,	116.337072	,	2008-11-10	,	12:20:27
2208	,	User 4	,	39.926067	,	116.33708	,	2008-11-10	,	12:20:29
2209	,	User 4	,	39.926073	,	116.337114	,	2008-11-10	,	12:20:34
2210	,	User 4	,	39.926058	,	116.3372	,	2008-11-10	,	12:20:39
2211	,	User 4	,	39.926084	,	116.337203	,	2008-11-10	,	12:20:44
2212	,	User 4	,	39.926088	,	116.337213	,	2008-11-10	,	12:20:49
2213	,	User 4	,	39.92608	,	116.337225	,	2008-11-10	,	12:20:54
2214	,	User 4	,	39.92608	,	116.337227	,	2008-11-10	,	12:20:59
2215	,	User 4	,	39.92608	,	116.337227	,	2008-11-10	,	12:21:02
2216	,	User 4	,	39.92608	,	116.337226	,	2008-11-10	,	12:21:04
2217	,	User 4	,	39.926089	,	116.337198	,	2008-11-10	,	12:21:09
2218	,	User 4	,	39.926104	,	116.337141	,	2008-11-10	,	12:21:14
2219	,	User 4	,	39.926119	,	116.337102	,	2008-11-10	,	12:21:19
2220	,	User 4	,	39.926131	,	116.337036	,	2008-11-10	,	12:21:24
2221	,	User 4	,	39.926136	,	116.336997	,	2008-11-10	,	12:21:29
2222	,	User 4	,	39.926169	,	116.337022	,	2008-11-10	,	12:21:34
2223	,	User 4	,	39.926185	,	116.337017	,	2008-11-10	,	12:21:39
2224	,	User 4	,	39.926206	,	116.33704	,	2008-11-10	,	12:21:44
2225	,	User 4	,	39.926193	,	116.33705	,	2008-11-10	,	12:21:49
2226	,	User 4	,	39.926192	,	116.337059	,	2008-11-10	,	12:21:54
2227	,	User 4	,	39.926175	,	116.337154	,	2008-11-10	,	12:21:59
2228	,	User 4	,	39.926183	,	116.337259	,	2008-11-10	,	12:22:04
2229	,	User 4	,	39.926174	,	116.337274	,	2008-11-10	,	12:22:09
2230	,	User 4	,	39.926151	,	116.337289	,	2008-11-10	,	12:22:14
2231	,	User 4	,	39.926129	,	116.337286	,	2008-11-10	,	12:22:19
2232	,	User 4	,	39.92613	,	116.337272	,	2008-11-10	,	12:22:24
2233	,	User 4	,	39.926129	,	116.337278	,	2008-11-10	,	12:22:29
2234	,	User 4	,	39.926129	,	116.337278	,	2008-11-10	,	12:22:32
2235	,	User 4	,	39.92613	,	116.33727	,	2008-11-10	,	12:22:34
2236	,	User 4	,	39.926132	,	116.337259	,	2008-11-10	,	12:22:39
2237	,	User 4	,	39.926144	,	116.337193	,	2008-11-10	,	12:22:44
2238	,	User 4	,	39.926166	,	116.337135	,	2008-11-10	,	12:22:49
2239	,	User 4	,	39.926184	,	116.3372	,	2008-11-10	,	12:22:54
2240	,	User 4	,	39.926191	,	116.337257	,	2008-11-10	,	12:22:59
2241	,	User 4	,	39.926191	,	116.337257	,	2008-11-10	,	12:23:02
2242	,	User 4	,	39.926189	,	116.337251	,	2008-11-10	,	12:23:04
2243	,	User 4	,	39.926162	,	116.337113	,	2008-11-10	,	12:23:09
2244	,	User 4	,	39.926136	,	116.337045	,	2008-11-10	,	12:23:14
2245	,	User 4	,	39.926141	,	116.33708	,	2008-11-10	,	12:23:19
2246	,	User 4	,	39.926143	,	116.337138	,	2008-11-10	,	12:23:24
2247	,	User 4	,	39.926134	,	116.337124	,	2008-11-10	,	12:23:29
2248	,	User 4	,	39.926137	,	116.337115	,	2008-11-10	,	12:23:34
2249	,	User 4	,	39.926138	,	116.337103	,	2008-11-10	,	12:23:39
2250	,	User 4	,	39.926146	,	116.337013	,	2008-11-10	,	12:23:44
2251	,	User 4	,	39.92615	,	116.336977	,	2008-11-10	,	12:23:49
2252	,	User 4	,	39.92617	,	116.337049	,	2008-11-10	,	12:23:54
2253	,	User 4	,	39.92617	,	116.337049	,	2008-11-10	,	12:23:57
2254	,	User 4	,	39.926169	,	116.337054	,	2008-11-10	,	12:23:59
2255	,	User 4	,	39.926167	,	116.337069	,	2008-11-10	,	12:24:04
2256	,	User 4	,	39.926167	,	116.337069	,	2008-11-10	,	12:24:07
2257	,	User 4	,	39.926167	,	116.337071	,	2008-11-10	,	12:24:09
2258	,	User 4	,	39.926177	,	116.33706	,	2008-11-10	,	12:24:14
2259	,	User 4	,	39.926215	,	116.337048	,	2008-11-10	,	12:24:19
2260	,	User 4	,	39.926301	,	116.337017	,	2008-11-10	,	12:24:24
2261	,	User 4	,	39.926448	,	116.337012	,	2008-11-10	,	12:24:29
2262	,	User 4	,	39.926517	,	116.336999	,	2008-11-10	,	12:24:34
2263	,	User 4	,	39.926471	,	116.33682	,	2008-11-10	,	12:24:39
2264	,	User 4	,	39.926329	,	116.33685	,	2008-11-10	,	12:24:44
2265	,	User 4	,	39.926228	,	116.336927	,	2008-11-10	,	12:24:49
2266	,	User 4	,	39.926162	,	116.337026	,	2008-11-10	,	12:24:54
2267	,	User 4	,	39.926163	,	116.33711	,	2008-11-10	,	12:24:59
2268	,	User 4	,	39.926141	,	116.337145	,	2008-11-10	,	12:25:04
2269	,	User 4	,	39.926154	,	116.337168	,	2008-11-10	,	12:25:09
2270	,	User 4	,	39.926194	,	116.337333	,	2008-11-10	,	12:25:14
2271	,	User 4	,	39.926192	,	116.3374	,	2008-11-10	,	12:25:19
2272	,	User 4	,	39.926197	,	116.337436	,	2008-11-10	,	12:25:24
2273	,	User 4	,	39.926201	,	116.337482	,	2008-11-10	,	12:25:29
2274	,	User 4	,	39.926334	,	116.337221	,	2008-11-10	,	12:28:49
2275	,	User 4	,	39.926357	,	116.33716	,	2008-11-10	,	12:28:54
2276	,	User 4	,	39.926302	,	116.337204	,	2008-11-10	,	12:28:59
2277	,	User 4	,	39.926271	,	116.337221	,	2008-11-10	,	12:29:04
2278	,	User 4	,	39.926243	,	116.337214	,	2008-11-10	,	12:29:09
2279	,	User 4	,	39.926245	,	116.337203	,	2008-11-10	,	12:29:14
2280	,	User 4	,	39.926247	,	116.337195	,	2008-11-10	,	12:29:19
2281	,	User 4	,	39.926247	,	116.337193	,	2008-11-10	,	12:29:24
2282	,	User 4	,	39.926248	,	116.337188	,	2008-11-10	,	12:29:29
2283	,	User 4	,	39.926249	,	116.337184	,	2008-11-10	,	12:29:34
2284	,	User 4	,	39.926253	,	116.337184	,	2008-11-10	,	12:29:39
2285	,	User 4	,	39.92625	,	116.337186	,	2008-11-10	,	12:29:44
2286	,	User 4	,	39.926251	,	116.337183	,	2008-11-10	,	12:29:49
2287	,	User 4	,	39.926253	,	116.337175	,	2008-11-10	,	12:29:54
2288	,	User 4	,	39.926253	,	116.337175	,	2008-11-10	,	12:29:57
2289	,	User 4	,	39.926254	,	116.337169	,	2008-11-10	,	12:29:59
2290	,	User 4	,	39.926256	,	116.33716	,	2008-11-10	,	12:30:04
2291	,	User 4	,	39.926256	,	116.33716	,	2008-11-10	,	12:30:07
2292	,	User 4	,	39.926255	,	116.337154	,	2008-11-10	,	12:30:09
2293	,	User 4	,	39.926212	,	116.337191	,	2008-11-10	,	12:30:14
2294	,	User 4	,	39.926215	,	116.337233	,	2008-11-10	,	12:30:19
2295	,	User 4	,	39.92623	,	116.33734	,	2008-11-10	,	12:30:24
2296	,	User 4	,	39.926208	,	116.337337	,	2008-11-10	,	12:30:29
2297	,	User 4	,	39.926161	,	116.337271	,	2008-11-10	,	12:30:34
2298	,	User 4	,	39.926161	,	116.337271	,	2008-11-10	,	12:30:37
2299	,	User 4	,	39.926169	,	116.337275	,	2008-11-10	,	12:30:39
2300	,	User 4	,	39.926181	,	116.337396	,	2008-11-10	,	12:30:44
2301	,	User 4	,	39.92618	,	116.337412	,	2008-11-10	,	12:30:49
2302	,	User 4	,	39.926179	,	116.337426	,	2008-11-10	,	12:30:54
2303	,	User 4	,	39.926177	,	116.337517	,	2008-11-10	,	12:30:59
2304	,	User 4	,	39.926176	,	116.337545	,	2008-11-10	,	12:31:04
2305	,	User 4	,	39.926193	,	116.337577	,	2008-11-10	,	12:31:09
2306	,	User 4	,	39.926204	,	116.337643	,	2008-11-10	,	12:31:14
2307	,	User 4	,	39.926219	,	116.337663	,	2008-11-10	,	12:31:19
2308	,	User 4	,	39.926255	,	116.337705	,	2008-11-10	,	12:31:24
2309	,	User 4	,	39.926257	,	116.337758	,	2008-11-10	,	12:31:29
2310	,	User 4	,	39.926241	,	116.337747	,	2008-11-10	,	12:31:34
2311	,	User 4	,	39.926225	,	116.337723	,	2008-11-10	,	12:31:39
2312	,	User 4	,	39.926227	,	116.337717	,	2008-11-10	,	12:31:44
2313	,	User 4	,	39.926227	,	116.337717	,	2008-11-10	,	12:31:47
2314	,	User 4	,	39.926227	,	116.33771	,	2008-11-10	,	12:31:49
2315	,	User 4	,	39.926228	,	116.337697	,	2008-11-10	,	12:31:54
2316	,	User 4	,	39.926231	,	116.337687	,	2008-11-10	,	12:31:59
2317	,	User 4	,	39.92623	,	116.3377	,	2008-11-10	,	12:32:04
2318	,	User 4	,	39.926216	,	116.33774	,	2008-11-10	,	12:32:09
2319	,	User 4	,	39.926221	,	116.337755	,	2008-11-10	,	12:32:14
2320	,	User 4	,	39.926223	,	116.337745	,	2008-11-10	,	12:32:19
2321	,	User 4	,	39.926223	,	116.337747	,	2008-11-10	,	12:32:24
2322	,	User 4	,	39.926224	,	116.337742	,	2008-11-10	,	12:32:29
2323	,	User 4	,	39.926224	,	116.337742	,	2008-11-10	,	12:32:32
2324	,	User 4	,	39.926225	,	116.337739	,	2008-11-10	,	12:32:34
2325	,	User 4	,	39.92622	,	116.337756	,	2008-11-10	,	12:32:39
2326	,	User 4	,	39.926209	,	116.337751	,	2008-11-10	,	12:32:44
2327	,	User 4	,	39.926218	,	116.337727	,	2008-11-10	,	12:32:49
2328	,	User 4	,	39.926218	,	116.337727	,	2008-11-10	,	12:32:52
2329	,	User 4	,	39.926219	,	116.33773	,	2008-11-10	,	12:32:54
2330	,	User 4	,	39.92624	,	116.337786	,	2008-11-10	,	12:32:59
2331	,	User 4	,	39.926253	,	116.3378	,	2008-11-10	,	12:33:04
2332	,	User 4	,	39.926278	,	116.337864	,	2008-11-10	,	12:33:09
2333	,	User 4	,	39.92627	,	116.337873	,	2008-11-10	,	12:33:14
2334	,	User 4	,	39.926224	,	116.337956	,	2008-11-10	,	12:33:19
2335	,	User 4	,	39.926224	,	116.338064	,	2008-11-10	,	12:33:24
2336	,	User 4	,	39.926194	,	116.338176	,	2008-11-10	,	12:33:29
2337	,	User 4	,	39.926175	,	116.338232	,	2008-11-10	,	12:33:34
2338	,	User 4	,	39.926167	,	116.338196	,	2008-11-10	,	12:33:39
2339	,	User 4	,	39.926164	,	116.338173	,	2008-11-10	,	12:33:44
2340	,	User 4	,	39.926197	,	116.338175	,	2008-11-10	,	12:33:49
2341	,	User 4	,	39.926185	,	116.338193	,	2008-11-10	,	12:33:54
2342	,	User 4	,	39.926183	,	116.338153	,	2008-11-10	,	12:33:59
2343	,	User 4	,	39.926185	,	116.33806	,	2008-11-10	,	12:34:04
2344	,	User 4	,	39.926166	,	116.337957	,	2008-11-10	,	12:34:09
2345	,	User 4	,	39.926171	,	116.337901	,	2008-11-10	,	12:34:14
2346	,	User 4	,	39.926191	,	116.337834	,	2008-11-10	,	12:34:19
2347	,	User 4	,	39.92619	,	116.337808	,	2008-11-10	,	12:34:24
2348	,	User 4	,	39.926231	,	116.3377	,	2008-11-10	,	12:34:29
2349	,	User 4	,	39.926251	,	116.337663	,	2008-11-10	,	12:34:34
2350	,	User 4	,	39.926213	,	116.337536	,	2008-11-10	,	12:34:39
2351	,	User 4	,	39.926198	,	116.337389	,	2008-11-10	,	12:34:44
2352	,	User 4	,	39.926215	,	116.337308	,	2008-11-10	,	12:34:49
2353	,	User 4	,	39.926201	,	116.337418	,	2008-11-10	,	12:34:54
2354	,	User 4	,	39.926201	,	116.337418	,	2008-11-10	,	12:34:57
2355	,	User 4	,	39.926209	,	116.337416	,	2008-11-10	,	12:34:59
2356	,	User 4	,	39.926217	,	116.33737	,	2008-11-10	,	12:35:04
2357	,	User 4	,	39.926242	,	116.337331	,	2008-11-10	,	12:35:09
2358	,	User 4	,	39.926234	,	116.337301	,	2008-11-10	,	12:35:14
2359	,	User 4	,	39.926219	,	116.337289	,	2008-11-10	,	12:35:19
2360	,	User 4	,	39.926229	,	116.337256	,	2008-11-10	,	12:35:24
2361	,	User 4	,	39.92619	,	116.337246	,	2008-11-10	,	12:35:29
2362	,	User 4	,	39.926182	,	116.33727	,	2008-11-10	,	12:35:34
2363	,	User 4	,	39.926206	,	116.337247	,	2008-11-10	,	12:35:39
2364	,	User 4	,	39.926228	,	116.337194	,	2008-11-10	,	12:35:44
2365	,	User 4	,	39.926253	,	116.337123	,	2008-11-10	,	12:35:49
2366	,	User 4	,	39.926268	,	116.337128	,	2008-11-10	,	12:35:54
2367	,	User 4	,	39.926268	,	116.337128	,	2008-11-10	,	12:35:57
2368	,	User 4	,	39.926276	,	116.337134	,	2008-11-10	,	12:35:59
2369	,	User 4	,	39.926265	,	116.337128	,	2008-11-10	,	12:36:04
2370	,	User 4	,	39.926239	,	116.337189	,	2008-11-10	,	12:36:09
2371	,	User 4	,	39.926239	,	116.337188	,	2008-11-10	,	12:36:14
2372	,	User 4	,	39.926239	,	116.337188	,	2008-11-10	,	12:36:17
2373	,	User 4	,	39.926239	,	116.337189	,	2008-11-10	,	12:36:19
2374	,	User 4	,	39.926215	,	116.337282	,	2008-11-10	,	12:36:24
2375	,	User 4	,	39.926212	,	116.337371	,	2008-11-10	,	12:36:29
2376	,	User 4	,	39.926202	,	116.337448	,	2008-11-10	,	12:36:34
2377	,	User 4	,	39.926221	,	116.337607	,	2008-11-10	,	12:36:39
2378	,	User 4	,	39.926251	,	116.3377	,	2008-11-10	,	12:36:44
2379	,	User 4	,	39.926272	,	116.337382	,	2008-11-10	,	12:49:19
2380	,	User 4	,	39.926286	,	116.337344	,	2008-11-10	,	12:49:24
2381	,	User 4	,	39.926254	,	116.337325	,	2008-11-10	,	12:49:29
2382	,	User 4	,	39.926254	,	116.337362	,	2008-11-10	,	12:49:34
2383	,	User 4	,	39.926246	,	116.337398	,	2008-11-10	,	12:49:39
2384	,	User 4	,	39.926246	,	116.337398	,	2008-11-10	,	12:49:42
2385	,	User 4	,	39.926244	,	116.337404	,	2008-11-10	,	12:49:44
2386	,	User 4	,	39.926226	,	116.33749	,	2008-11-10	,	12:49:49
2387	,	User 4	,	39.926202	,	116.337579	,	2008-11-10	,	12:49:54
2388	,	User 4	,	39.926192	,	116.337629	,	2008-11-10	,	12:49:59
2389	,	User 4	,	39.926181	,	116.337677	,	2008-11-10	,	12:50:04
2390	,	User 4	,	39.92618	,	116.337677	,	2008-11-10	,	12:50:09
2391	,	User 4	,	39.92618	,	116.337677	,	2008-11-10	,	12:50:12
2392	,	User 4	,	39.926177	,	116.337681	,	2008-11-10	,	12:50:14
2393	,	User 4	,	39.92617	,	116.337596	,	2008-11-10	,	12:50:19
2394	,	User 4	,	39.92617	,	116.337596	,	2008-11-10	,	12:50:22
2395	,	User 4	,	39.926171	,	116.337589	,	2008-11-10	,	12:50:24
2396	,	User 4	,	39.926168	,	116.337613	,	2008-11-10	,	12:50:29
2397	,	User 4	,	39.926172	,	116.337689	,	2008-11-10	,	12:50:34
2398	,	User 4	,	39.926155	,	116.337684	,	2008-11-10	,	12:50:39
2399	,	User 4	,	39.926153	,	116.337669	,	2008-11-10	,	12:50:44
2400	,	User 4	,	39.926148	,	116.33768	,	2008-11-10	,	12:50:49
2401	,	User 4	,	39.926148	,	116.337678	,	2008-11-10	,	12:50:54
2402	,	User 4	,	39.926148	,	116.337673	,	2008-11-10	,	12:50:59
2403	,	User 4	,	39.926149	,	116.337675	,	2008-11-10	,	12:51:04
2404	,	User 4	,	39.926151	,	116.337672	,	2008-11-10	,	12:51:09
2405	,	User 4	,	39.926151	,	116.337672	,	2008-11-10	,	12:51:12
2406	,	User 4	,	39.926152	,	116.337667	,	2008-11-10	,	12:51:14
2407	,	User 4	,	39.926147	,	116.337632	,	2008-11-10	,	12:51:19
2408	,	User 4	,	39.926147	,	116.337632	,	2008-11-10	,	12:51:22
2409	,	User 4	,	39.92615	,	116.337636	,	2008-11-10	,	12:51:24
2410	,	User 4	,	39.926164	,	116.337643	,	2008-11-10	,	12:51:29
2411	,	User 4	,	39.926168	,	116.337661	,	2008-11-10	,	12:51:34
2412	,	User 4	,	39.926168	,	116.337665	,	2008-11-10	,	12:51:39
2413	,	User 4	,	39.926168	,	116.337665	,	2008-11-10	,	12:51:42
2414	,	User 4	,	39.926167	,	116.337672	,	2008-11-10	,	12:51:44
2415	,	User 4	,	39.926167	,	116.337683	,	2008-11-10	,	12:51:49
2416	,	User 4	,	39.926166	,	116.337697	,	2008-11-10	,	12:51:54
2417	,	User 4	,	39.926166	,	116.337708	,	2008-11-10	,	12:51:59
2418	,	User 4	,	39.926155	,	116.337709	,	2008-11-10	,	12:52:04
2419	,	User 4	,	39.926167	,	116.337748	,	2008-11-10	,	12:52:09
2420	,	User 4	,	39.926175	,	116.337696	,	2008-11-10	,	12:52:14
2421	,	User 4	,	39.926172	,	116.337684	,	2008-11-10	,	12:52:19
2422	,	User 4	,	39.926172	,	116.337684	,	2008-11-10	,	12:52:22
2423	,	User 4	,	39.926172	,	116.337684	,	2008-11-10	,	12:52:24
2424	,	User 4	,	39.926176	,	116.337734	,	2008-11-10	,	12:52:29
2425	,	User 4	,	39.926167	,	116.337726	,	2008-11-10	,	12:52:34
2426	,	User 4	,	39.92617	,	116.337711	,	2008-11-10	,	12:52:39
2427	,	User 4	,	39.926172	,	116.337684	,	2008-11-10	,	12:52:44
2428	,	User 4	,	39.926173	,	116.337664	,	2008-11-10	,	12:52:49
2429	,	User 4	,	39.926195	,	116.337624	,	2008-11-10	,	12:52:54
2430	,	User 4	,	39.926195	,	116.337624	,	2008-11-10	,	12:52:57
2431	,	User 4	,	39.926192	,	116.337626	,	2008-11-10	,	12:52:59
2432	,	User 4	,	39.926189	,	116.337644	,	2008-11-10	,	12:53:04
2433	,	User 4	,	39.926181	,	116.337669	,	2008-11-10	,	12:53:09
2434	,	User 4	,	39.926169	,	116.337629	,	2008-11-10	,	12:53:14
2435	,	User 4	,	39.926133	,	116.337559	,	2008-11-10	,	12:53:19
2436	,	User 4	,	39.926143	,	116.33758	,	2008-11-10	,	12:53:24
2437	,	User 4	,	39.926148	,	116.337617	,	2008-11-10	,	12:53:29
2438	,	User 4	,	39.926179	,	116.337634	,	2008-11-10	,	12:53:34
2439	,	User 4	,	39.926194	,	116.337638	,	2008-11-10	,	12:53:39
2440	,	User 4	,	39.926194	,	116.337638	,	2008-11-10	,	12:53:42
2441	,	User 4	,	39.926195	,	116.337631	,	2008-11-10	,	12:53:44
2442	,	User 4	,	39.926197	,	116.337618	,	2008-11-10	,	12:53:49
2443	,	User 4	,	39.926184	,	116.337625	,	2008-11-10	,	12:53:54
2444	,	User 4	,	39.926174	,	116.33763	,	2008-11-10	,	12:53:59
2445	,	User 4	,	39.926158	,	116.337673	,	2008-11-10	,	12:54:04
2446	,	User 4	,	39.92616	,	116.337701	,	2008-11-10	,	12:54:09
2447	,	User 4	,	39.926158	,	116.337716	,	2008-11-10	,	12:54:14
2448	,	User 4	,	39.926162	,	116.33775	,	2008-11-10	,	12:54:19
2449	,	User 4	,	39.926175	,	116.337824	,	2008-11-10	,	12:54:24
2450	,	User 4	,	39.926167	,	116.33787	,	2008-11-10	,	12:54:29
2451	,	User 4	,	39.926172	,	116.337854	,	2008-11-10	,	12:54:34
2452	,	User 4	,	39.926172	,	116.337854	,	2008-11-10	,	12:54:37
2453	,	User 4	,	39.926171	,	116.337862	,	2008-11-10	,	12:54:39
2454	,	User 4	,	39.926169	,	116.337876	,	2008-11-10	,	12:54:44
2455	,	User 4	,	39.926177	,	116.337889	,	2008-11-10	,	12:54:49
2456	,	User 4	,	39.926169	,	116.337856	,	2008-11-10	,	12:54:54
2457	,	User 4	,	39.926195	,	116.337789	,	2008-11-10	,	12:54:59
2458	,	User 4	,	39.926214	,	116.337748	,	2008-11-10	,	12:55:04
2459	,	User 4	,	39.926214	,	116.337748	,	2008-11-10	,	12:55:07
2460	,	User 4	,	39.926215	,	116.33774	,	2008-11-10	,	12:55:09
2461	,	User 4	,	39.926212	,	116.337696	,	2008-11-10	,	12:55:14
2462	,	User 4	,	39.926199	,	116.337691	,	2008-11-10	,	12:55:19
2463	,	User 4	,	39.926199	,	116.337691	,	2008-11-10	,	12:55:22
2464	,	User 4	,	39.926198	,	116.337698	,	2008-11-10	,	12:55:24
2465	,	User 4	,	39.926183	,	116.33772	,	2008-11-10	,	12:55:29
2466	,	User 4	,	39.92618	,	116.337758	,	2008-11-10	,	12:55:34
2467	,	User 4	,	39.92617	,	116.337793	,	2008-11-10	,	12:55:39
